S. No.,Reg_No,Campus,Package,Company,Branch,CTC
4640,21BCE8274,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4641,21BCE8281,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4642,21BCE8300,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4643,21BCE8300,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4644,21BCE8309,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4645,21BCE8335,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4646,21BCE8339,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4647,21BCE8341,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4648,21BCE8352,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4649,21BCE8352,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4650,21BCE8354,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4651,21BCE8378,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4652,21bce8378,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4653,21BCE8387,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4654,21BCE8397,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4655,21BCE8397,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4656,21BCE8401,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4657,21BCE8410,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4658,21BCE8414,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4659,21BCE8418,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4660,21bce8423,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4661,21BCE8424,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4662,21BCE8426,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4663,21BCE8426,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4664,21BCE8432,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4665,21BCE8441,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4666,21BCE8456,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4667,21BCE8463,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4668,21BCE8463,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4669,21BCE8476,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4670,21BCE8476,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4671,21BCE8506,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4672,21BCE8506,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4673,21BCE8546,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4674,21BCE8552,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4675,21BCE8557,VIT - Amaravati,GenC Next Select,Cognizant,BCE,5.4LPA
4676,21BCE8565,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4677,21BCE8596,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4678,21BCE8603,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4679,21BCE8603,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4680,21BCE8608,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4681,21BCE8608,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4682,21BCE8619,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4683,21BCE8619,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4684,21BCE8632,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4685,21bce8632,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4686,21BCE8659,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4687,21BCE8659,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4688,21BCE8662,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4689,21BCE8682,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4690,21BCE8690,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4691,21BCE8697,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4692,21BCE8701,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4693,21BCE8701,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4694,21BCE8702,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4695,21BCE8710,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4696,21BCE8710,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4697,21BCE8711,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4698,21BCE8711,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4699,21BCE8714,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4700,21BCE8714,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4701,21BCE8718,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4702,21BCE8726,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4703,21BCE8729,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4704,21BCE8730,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4705,21BCE8738,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4706,21BCE8749,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4707,21BCE8771,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4708,21BCE8774,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4709,21BCE8774,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4710,21bce8780,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4711,21bce8797,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4712,21BCE8807,VIT - Amaravati,GenC Next Select,Cognizant,BCE,5.4LPA
4713,21BCE8831,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4714,21bce8835,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4715,21BCE8836,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4716,21BCE8842,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4717,21BCE8842,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4718,21BCE8845,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4719,21BCE8850,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4720,21BCE8857,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4721,21BCE8883,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4722,21BCE8887,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4723,21BCE8887,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4724,21BCE8893,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4725,21BCE8912,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4726,21BCE8915,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4727,21BCE8916,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4728,21BCE8916,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4729,21bce8931,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4730,21BCE8937,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4731,21BCE8937,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4732,21BCE8942,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4733,21bce8943,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4734,21BCE8945,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4735,21BCE8951,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4736,21bce8954,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4737,21BCE8974,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4738,21BCE8980,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4739,21BCE8981,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4740,21BCE8983,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4741,21BCE8989,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4742,21BCE8992,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4743,21BCE8992,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4744,21BCE8993,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4745,21BCE8995,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4746,21BCE8997,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4747,21BCE9001,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4748,21BCE9001,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4749,21BCE9003,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4750,21BCE9003,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4751,21BCE9006,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4752,21BCE9009,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4753,21BCE9010,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4754,21BCE9015,VIT - Amaravati,GenC Next Select,Cognizant,BCE,5.4LPA
4755,21BCE9018,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4756,21BCE9020,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4757,21BCE9020,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4758,21BCE9020,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4759,21BCE9022,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4760,21BCE9023,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4761,21BCE9023,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4762,21BCE9025,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4763,21BCE9026,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4764,21BCE9029,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4765,21BCE9032,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4766,21BCE9036,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4767,21BCE9038,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4768,21BCE9038,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4769,21BCE9043,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4770,21BCE9047,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4771,21BCE9055,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4772,21BCE9055,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4773,21BCE9057,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4774,21BCE9058,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4775,21BCE9058,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4776,21BCE9063,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4777,21BCE9066,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4778,21BCE9066,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4779,21BCE9067,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4780,21BCE9071,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4781,21BCE9071,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4782,21BCE9071,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4783,21BCE9072,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4784,21BCE9074,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4785,21BCE9077,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4786,21BCE9078,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4787,21BCE9087,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4788,21BCE9089,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4789,21BCE9090,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4790,21BCE9090,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4791,21BCE9090,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4792,21BCE9093,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4793,21BCE9095,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4794,21BCE9097,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4795,21BCE9101,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4796,21BCE9110,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4797,21BCE9111,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4798,21bce9119,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4799,21BCE9121,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4800,21BCE9122,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4801,21BCE9123,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4802,21BCE9125,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4803,21BCE9125,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4804,21BCE9125,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4805,21BCE9126,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4806,21BCE9128,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4807,21BCE9129,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4808,21BCE9129,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4809,21bce9132,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4810,21BCE9133,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4811,21BCE9133,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4812,21BCE9135,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4813,21BCE9135,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4814,21BCE9140,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4815,21BCE9143,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4816,21BCE9149,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4817,21BCE9151,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4818,21BCE9152,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4819,21BCE9156,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4820,21BCE9160,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4821,21BCE9168,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4822,21BCE9171,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4823,21BCE9173,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4824,21BCE9173,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4825,21BCE9174,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4826,21BCE9174,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4827,21BCE9175,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4828,21BCE9179,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4829,21BCE9188,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4830,21BCE9188,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4831,21BCE9194,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4832,21BCE9201,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4833,21bce9202,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4834,21BCE9206,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4835,21BCE9211,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4836,21BCE9212,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4837,21BCE9212,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4838,21BCE9219,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4839,21BCE9222,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4840,21BCE9224,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4841,21BCE9225,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4842,21BCE9225,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4843,21BCE9230,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4844,21BCE9230,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4845,21BCE9231,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4846,21bce9232,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4847,21BCE9232,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4848,21BCE9233,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4849,21BCE9235,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4850,21BCE9239,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4851,21BCE9240,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4852,21BCE9240,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4853,21BCE9241,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4854,21BCE9243,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4855,21BCE9244,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4856,21BCE9245,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4857,21BCE9250,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4858,21BCE9250,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4859,21BCE9251,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4860,21BCE9252,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4861,21BCE9253,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4862,21BCE9255,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4863,21BCE9257,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4864,21BCE9257,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4865,21bce9258,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4866,21BCE9260,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4867,21BCE9269,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4868,21bce9270,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4869,21bce9270,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4870,21bce9270,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4871,21BCE9271,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4872,21bce9276,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4873,21BCE9277,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4874,21BCE9277,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4875,21BCE9278,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4876,21BCE9280,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4877,21BCE9283,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4878,21BCE9284,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4879,21BCE9284,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4880,21BCE9285,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4881,21BCE9287,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4882,21BCE9288,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4883,21bce9289,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4884,21BCE9291,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4885,21BCE9292,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4886,21BCE9292,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4887,21BCE9298,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4888,21BCE9299,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4889,21BCE9301,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4890,21BCE9301,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4891,21BCE9302,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4892,21BCE9304,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4893,21BCE9307,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4894,21BCE9308,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4895,21BCE9308,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4896,21BCE9310,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4897,21BCE9310,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4898,21BCE9310,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4899,21BCE9311,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4900,21BCE9311,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4901,21BCE9311,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4902,21BCE9314,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4903,21BCE9321,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4904,21BCE9325,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4905,21BCE9327,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4906,21BCE9329,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4907,21BCE9336,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4908,21BCE9336,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4909,21BCE9339,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4910,21BCE9339,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4911,21BCE9346,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4912,21BCE9348,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4913,21BCE9348,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4914,21BCE9353,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4915,21BCE9355,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4916,21BCE9356,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4917,21BCE9369,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4918,21BCE9373,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4919,21BCE9381,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4920,21BCE9381,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4921,21BCE9382,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4922,21BCE9387,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4923,21BCE9389,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4924,21bce9393,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4925,21BCE9395,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4926,21BCE9399,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4927,21BCE9401,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4928,21BCE9403,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4929,21BCE9403,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4930,21bce9403,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4931,21BCE9404,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4932,21BCE9405,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4933,21BCE9407,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4934,21BCE9407,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4935,21BCE9408,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4936,21BCE9409,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4937,21BCE9409,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4938,21BCE9412,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4939,21BCE9413,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4940,21BCE9413,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4941,21BCE9415,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4942,21BCE9416,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4943,21BCE9417,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4944,21bce9419,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4945,21BCE9426,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4946,21BCE9427,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4947,21BCE9427,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4948,21bce9428,VIT - Amaravati,GenC Next Select,Cognizant,BCE,5.4LPA
4949,21BCE9433,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4950,21BCE9437,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4951,21BCE9439,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4952,21BCE9444,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4953,21BCE9446,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4954,21BCE9448,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4955,21BCE9449,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4956,21BCE9450,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4957,21BCE9450,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4958,21BCE9456,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4959,21BCE9461,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4960,21BCE9465,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4961,21BCE9470,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4962,21BCE9472,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4963,21BCE9472,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4964,21BCE9472,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4965,21BCE9476,VIT - Amaravati,GenC Next Select,Cognizant,BCE,5.4LPA
4966,21BCE9477,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4967,21BCE9478,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4968,21bce9482,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4969,21BCE9489,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4970,21bce9493,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4971,21bce9493,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4972,21BCE9496,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4973,21BCE9496,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4974,21BCE9497,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4975,21BCE9497,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4976,21BCE9503,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4977,21BCE9505,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4978,21BCE9513,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4979,21BCE9513,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4980,21BCE9516,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4981,21BCE9521,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4982,21BCE9521,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4983,21BCE9522,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4984,21BCE9526,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4985,21BCE9529,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
4986,21BCE9530,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4987,21BCE9531,VIT - Amaravati,Ninja,TCS,BCE,3.3LPA
4988,21BCE9532,VIT - Amaravati,,LTIMindtree,BCE,4LPA
4989,21BCE9533,VIT - Amaravati,GenC Select,Cognizant,BCE,4LPA
